,Order Date,Product Name,Category,Region,Quantity,Sales,Profit
3103,2023-04-18,Tablet,Electronics,East,8,3864,855.75
3104,2023-05-13,Printer,Office,South,5,2440,570.78
3105,2023-03-31,Camera,Electronics,South,6,3660,675.38
3106,2024-08-03,Smartwatch,Electronics,East,3,318,49.93
3107,2023-12-16,Mouse,Accessories,South,3,483,63.27
3108,2024-08-21,Headphones,Accessories,North,6,6774,960.41
3109,2024-01-02,Monitor,Accessories,West,5,5310,806.12
3110,2024-03-06,Keyboard,Accessories,West,6,5154,779.43
3111,2023-09-19,Keyboard,Accessories,East,9,6741,823.17
3112,2022-05-13,Camera,Electronics,North,2,520,61.33
3113,2024-06-19,Tablet,Electronics,East,7,1120,111.79
3114,2022-07-12,Keyboard,Accessories,East,1,911,155.3
3115,2022-03-21,Monitor,Accessories,South,8,1064,190.73
3116,2024-04-28,Laptop,Electronics,North,7,1981,404.3
3117,2022-04-20,Camera,Electronics,South,5,4280,540.47
3118,2024-06-25,Smartwatch,Electronics,South,5,5125,268.39
3119,2024-12-26,Monitor,Accessories,West,7,1575,313.96
3120,2024-04-28,Tablet,Electronics,East,9,9972,1868.64
3121,2022-10-01,Smartphone,Electronics,East,8,4576,900.04
3122,2024-06-01,Monitor,Accessories,South,7,6559,1141.32
3123,2023-07-20,Tablet,Electronics,South,1,619,35.36
3124,2024-06-09,Headphones,Accessories,West,8,2488,151.95
3125,2022-10-29,Mouse,Accessories,West,4,2536,148.85
3126,2022-02-03,Tablet,Electronics,West,8,5416,297.5
3127,2023-02-13,Smartwatch,Electronics,East,2,2334,158.07
3128,2022-07-28,Camera,Electronics,East,9,1080,183.42
3129,2024-05-08,Tablet,Electronics,South,4,1324,127.07
3130,2023-07-16,Camera,Electronics,West,2,2304,444.08
3131,2024-02-21,Smartphone,Electronics,East,4,4736,1026.24
3132,2023-08-14,Mouse,Accessories,West,9,2925,457.49
3133,2023-01-27,Laptop,Electronics,East,9,6345,1627.26
3134,2022-06-13,Headphones,Accessories,East,9,4221,912.84
3135,2022-12-06,Headphones,Accessories,South,7,462,56.89
3136,2022-05-13,Monitor,Accessories,North,7,7588,1625.55
3137,2022-12-12,Keyboard,Accessories,North,6,5232,1270.64
3138,2024-08-01,Camera,Electronics,East,8,1440,402.06
3139,2023-03-31,Monitor,Accessories,North,2,1026,226.4
3140,2024-09-21,Camera,Electronics,North,7,7455,1008.42
3141,2023-11-29,Printer,Office,East,8,2456,404.35
3142,2022-11-01,Camera,Electronics,North,3,2859,404.56
3143,2024-01-08,Keyboard,Accessories,East,1,311,50.66
3144,2022-10-28,Printer,Office,East,9,1260,246.6
3145,2022-01-18,Keyboard,Accessories,South,1,466,102.48
3146,2023-02-22,Laptop,Electronics,West,3,867,58.2
3147,2023-02-24,Monitor,Accessories,South,6,3888,275.72
3148,2024-04-12,Tablet,Electronics,North,4,3032,347.2
3149,2023-12-22,Tablet,Electronics,North,7,4704,978.81
3150,2022-10-27,Printer,Office,West,3,3186,527.75
3151,2024-08-18,Printer,Office,North,9,6183,359.54
3152,2022-10-14,Smartwatch,Electronics,West,1,243,21.75
3153,2023-06-20,Smartphone,Electronics,North,3,897,235.67
3154,2023-12-19,Headphones,Accessories,West,9,4563,675.62
3155,2022-09-18,Laptop,Electronics,South,4,628,156.98
3156,2024-12-21,Monitor,Accessories,East,6,1050,172.83
3157,2022-05-16,Monitor,Accessories,North,8,3032,278.85
3158,2023-09-27,Keyboard,Accessories,West,1,920,118.24
3159,2024-03-02,Laptop,Electronics,South,2,668,90.67
3160,2024-05-31,Mouse,Accessories,East,5,5990,1403.53
3161,2024-03-04,Tablet,Electronics,South,9,9324,1223.9
3162,2023-04-11,Keyboard,Accessories,East,8,5768,368.49
3163,2024-05-01,Laptop,Electronics,North,1,1123,318.09
3164,2024-12-20,Keyboard,Accessories,West,4,2336,453.04
3165,2023-11-22,Laptop,Electronics,West,6,438,26.03
3166,2022-12-23,Tablet,Electronics,North,6,5940,318.72
3167,2022-06-22,Camera,Electronics,West,3,1848,549.34
3168,2023-03-17,Keyboard,Accessories,North,3,2118,321.05
3169,2022-01-16,Smartphone,Electronics,North,3,231,36.73
3170,2024-01-12,Headphones,Accessories,South,6,978,182.46
3171,2023-05-22,Monitor,Accessories,North,5,4960,420.98
3172,2022-03-09,Camera,Electronics,South,3,1377,330.44
3173,2023-02-09,Camera,Electronics,West,2,1958,227.77
3174,2023-06-12,Mouse,Accessories,West,7,5607,1288.04
3175,2022-11-24,Smartwatch,Electronics,South,6,3504,980.7
3176,2024-11-21,Mouse,Accessories,North,4,796,75.15
3177,2024-08-14,Monitor,Accessories,North,1,342,37.64
3178,2024-08-14,Monitor,Accessories,South,7,6769,1549.67
3179,2023-08-29,Headphones,Accessories,South,9,10080,1794.73
3180,2024-01-11,Smartwatch,Electronics,East,7,3948,758.36
3181,2023-06-27,Headphones,Accessories,South,4,1488,74.52
3182,2024-01-17,Mouse,Accessories,South,5,1200,201.8
3183,2023-01-10,Smartwatch,Electronics,North,4,4476,977.6
3184,2023-08-01,Monitor,Accessories,West,1,1178,292.15
3185,2024-12-26,Smartwatch,Electronics,South,8,2888,149.92
3186,2024-12-13,Smartphone,Electronics,South,6,1704,193.18
3187,2022-10-17,Printer,Office,West,8,4200,1017.94
3188,2024-03-12,Keyboard,Accessories,East,7,4417,562.79
3189,2024-05-20,Camera,Electronics,West,4,764,178.83
3190,2024-06-28,Headphones,Accessories,South,4,4000,964.43
3191,2024-10-21,Monitor,Accessories,East,9,2331,558.0
3192,2023-01-31,Mouse,Accessories,West,9,8172,1296.29
3193,2024-12-20,Laptop,Electronics,North,1,761,61.15
3194,2023-11-25,Camera,Electronics,East,2,494,56.41
3195,2023-09-05,Headphones,Accessories,East,2,194,52.16
3196,2024-03-20,Tablet,Electronics,West,6,5820,1423.67
3197,2022-04-11,Camera,Electronics,North,5,410,121.77
3198,2024-12-06,Smartphone,Electronics,East,6,1254,360.87
3199,2022-06-04,Tablet,Electronics,East,6,3432,452.4
3200,2024-03-22,Camera,Electronics,North,4,3792,997.99
3201,2024-11-19,Tablet,Electronics,West,7,546,117.9
3202,2022-02-24,Smartwatch,Electronics,East,3,1452,217.06
3203,2022-11-14,Keyboard,Accessories,West,8,9296,1556.05
3204,2023-12-01,Mouse,Accessories,North,1,1160,149.81
3205,2024-01-14,Laptop,Electronics,West,6,4728,682.01
3206,2023-02-12,Camera,Electronics,North,6,1836,508.81
3207,2023-09-13,Smartwatch,Electronics,South,7,6237,1784.89
3208,2024-09-01,Laptop,Electronics,West,5,5845,941.79
3209,2023-12-27,Monitor,Accessories,South,9,6138,851.14
3210,2022-03-23,Camera,Electronics,West,2,1416,136.75
3211,2024-12-27,Keyboard,Accessories,West,3,1851,348.9
3212,2022-11-10,Printer,Office,South,9,7452,1259.82
3213,2023-11-29,Tablet,Electronics,North,5,1630,190.38
3214,2022-08-16,Camera,Electronics,West,6,4800,930.44
3215,2023-11-23,Smartwatch,Electronics,South,1,61,16.11
3216,2023-09-21,Monitor,Accessories,East,6,942,80.27
3217,2023-07-30,Smartphone,Electronics,South,8,7640,1663.63
3218,2022-05-12,Camera,Electronics,South,5,4540,939.71
3219,2022-11-27,Headphones,Accessories,North,1,1030,190.47
3220,2023-09-20,Printer,Office,North,2,384,30.84
3221,2024-11-24,Smartwatch,Electronics,West,8,8560,991.94
3222,2022-08-23,Camera,Electronics,West,9,1557,117.36
3223,2023-05-04,Tablet,Electronics,East,7,707,124.59
3224,2022-08-05,Mouse,Accessories,West,5,3405,476.39
3225,2024-11-15,Tablet,Electronics,West,6,4722,522.16
3226,2022-01-04,Headphones,Accessories,North,2,2150,625.93
3227,2022-11-04,Monitor,Accessories,West,7,3619,827.39
3228,2023-08-09,Smartwatch,Electronics,South,4,3892,909.22
3229,2022-08-02,Camera,Electronics,South,1,54,13.29
3230,2023-12-04,Keyboard,Accessories,South,1,612,136.25
3231,2022-09-03,Monitor,Accessories,East,5,3850,419.55
3232,2024-04-20,Camera,Electronics,East,5,3005,389.93
3233,2024-07-15,Headphones,Accessories,North,9,5256,1296.65
3234,2023-03-13,Printer,Office,East,6,3576,1033.3
3235,2022-11-08,Tablet,Electronics,West,5,3415,496.48
3236,2023-01-13,Camera,Electronics,West,3,1722,203.04
3237,2022-04-14,Mouse,Accessories,East,8,4088,853.36
3238,2024-02-09,Headphones,Accessories,West,5,5320,882.84
3239,2022-11-27,Mouse,Accessories,West,6,3660,1079.0
3240,2024-05-13,Camera,Electronics,West,6,5250,1228.49
3241,2022-04-17,Laptop,Electronics,North,4,328,90.89
3242,2023-09-29,Smartphone,Electronics,West,7,1596,359.71
3243,2023-02-11,Printer,Office,South,7,2443,661.21
3244,2023-07-23,Smartwatch,Electronics,East,7,5432,870.08
3245,2022-04-04,Printer,Office,North,3,1254,221.19
3246,2022-02-19,Tablet,Electronics,East,5,5495,1276.27
3247,2023-12-07,Headphones,Accessories,North,4,596,72.65
3248,2024-10-18,Printer,Office,South,6,3696,597.66
3249,2022-04-18,Mouse,Accessories,North,6,4488,939.05
3250,2023-10-18,Camera,Electronics,West,6,6846,932.21
3251,2023-12-29,Mouse,Accessories,West,8,2960,607.64
3252,2023-07-31,Smartphone,Electronics,South,1,419,99.5
3253,2024-09-03,Laptop,Electronics,West,6,6246,327.14
3254,2022-09-12,Tablet,Electronics,South,4,1900,372.18
3255,2023-06-08,Monitor,Accessories,North,7,3451,397.29
3256,2024-11-24,Smartphone,Electronics,West,2,1612,344.37
3257,2022-08-13,Laptop,Electronics,South,5,4445,642.83
3258,2024-08-06,Smartwatch,Electronics,North,5,720,63.84
3259,2024-04-16,Mouse,Accessories,East,2,1428,234.49
3260,2024-12-27,Tablet,Electronics,East,4,3532,665.2
3261,2024-09-08,Camera,Electronics,North,6,6528,549.62
3262,2023-09-04,Monitor,Accessories,East,1,743,216.5
3263,2023-10-13,Smartwatch,Electronics,East,6,1758,287.36
3264,2023-11-29,Headphones,Accessories,South,8,1008,100.61
3265,2024-10-21,Smartphone,Electronics,East,1,995,149.86
3266,2024-10-05,Keyboard,Accessories,West,9,4032,876.91
3267,2022-10-29,Smartphone,Electronics,East,6,480,131.08
3268,2024-10-25,Laptop,Electronics,East,1,989,149.99
3269,2022-01-24,Smartphone,Electronics,North,9,6606,759.55
3270,2024-02-06,Smartwatch,Electronics,East,6,912,256.58
3271,2022-07-21,Mouse,Accessories,South,4,2912,331.11
3272,2023-02-03,Camera,Electronics,West,5,845,69.35
3273,2023-08-10,Monitor,Accessories,South,4,2804,382.82
3274,2024-12-28,Laptop,Electronics,East,2,208,11.53
3275,2022-11-19,Smartwatch,Electronics,East,1,379,42.24
3276,2024-05-18,Mouse,Accessories,West,3,1227,113.38
3277,2023-08-03,Headphones,Accessories,East,7,5551,392.37
3278,2022-08-06,Headphones,Accessories,West,1,423,115.44
3279,2022-01-26,Headphones,Accessories,West,6,5982,944.81
3280,2022-12-07,Smartphone,Electronics,West,4,3732,468.6
3281,2023-03-02,Printer,Office,North,9,5904,1152.23
3282,2024-02-01,Headphones,Accessories,East,5,1810,171.47
3283,2023-01-30,Smartphone,Electronics,South,6,5604,615.07
3284,2022-04-28,Laptop,Electronics,West,2,432,81.31
3285,2024-11-27,Keyboard,Accessories,East,2,416,68.58
3286,2022-09-07,Monitor,Accessories,North,8,1224,281.43
3287,2022-03-12,Printer,Office,West,8,5168,672.6
3288,2022-11-10,Monitor,Accessories,East,6,6522,502.98
3289,2022-09-03,Keyboard,Accessories,South,5,1090,140.7
3290,2024-09-30,Laptop,Electronics,South,3,1737,353.17
3291,2024-03-08,Printer,Office,West,9,7281,1358.17
3292,2024-03-19,Smartwatch,Electronics,South,9,5832,1007.54
3293,2024-07-21,Printer,Office,East,9,7020,623.97
3294,2023-06-07,Mouse,Accessories,South,3,2001,420.08
3295,2024-08-13,Monitor,Accessories,West,2,1832,489.21
3296,2024-05-05,Smartwatch,Electronics,East,6,3372,934.42
3297,2024-12-20,Tablet,Electronics,West,6,3384,503.86
3298,2024-11-30,Monitor,Accessories,East,1,351,31.95
3299,2024-12-16,Camera,Electronics,South,2,2092,549.42
3300,2023-03-19,Monitor,Accessories,South,7,1309,138.46
3301,2024-04-28,Keyboard,Accessories,North,9,6696,407.36
3302,2022-09-29,Keyboard,Accessories,East,5,1020,162.36
3303,2022-05-30,Keyboard,Accessories,East,8,8240,2006.72
3304,2022-10-07,Headphones,Accessories,South,9,9810,1008.6
3305,2023-01-13,Tablet,Electronics,West,1,853,97.5
3306,2023-01-06,Camera,Electronics,East,4,4416,1081.53
3307,2023-01-11,Headphones,Accessories,North,8,3832,741.44
3308,2024-12-16,Monitor,Accessories,South,4,1876,221.18
3309,2024-03-14,Laptop,Electronics,South,3,2634,392.21
3310,2023-08-26,Laptop,Electronics,North,1,1027,259.92
3311,2023-07-10,Printer,Office,West,5,3100,911.86
3312,2022-03-18,Mouse,Accessories,West,1,104,29.67
3313,2024-06-18,Mouse,Accessories,East,2,1590,147.2
3314,2024-08-20,Camera,Electronics,South,4,1104,63.57
3315,2024-09-18,Smartphone,Electronics,South,3,1851,198.71
3316,2024-11-06,Smartphone,Electronics,South,2,1408,193.09
3317,2022-05-24,Laptop,Electronics,South,7,4641,1341.98
3318,2022-10-01,Tablet,Electronics,West,7,2611,539.37
3319,2023-12-05,Laptop,Electronics,North,4,3824,711.92
3320,2023-03-08,Smartphone,Electronics,East,2,2042,501.34
3321,2023-07-30,Tablet,Electronics,North,6,6378,1408.28
3322,2023-03-14,Camera,Electronics,East,4,4692,409.07
3323,2024-06-30,Laptop,Electronics,West,6,6234,1829.07
3324,2024-09-25,Smartphone,Electronics,West,4,1852,535.07
3325,2022-02-05,Monitor,Accessories,South,3,3075,804.06
3326,2023-10-24,Printer,Office,North,5,370,92.45
3327,2024-12-11,Keyboard,Accessories,North,6,624,66.99
3328,2023-07-13,Smartwatch,Electronics,South,2,1734,310.76
3329,2023-05-05,Printer,Office,West,9,2268,361.62
3330,2022-08-31,Camera,Electronics,East,5,3670,924.95
3331,2024-08-16,Smartwatch,Electronics,North,7,4634,1358.44
3332,2024-01-20,Headphones,Accessories,North,9,1440,94.41
3333,2023-04-11,Laptop,Electronics,West,6,5136,1225.4
3334,2024-09-20,Smartphone,Electronics,East,1,166,31.72
3335,2022-02-03,Keyboard,Accessories,East,3,1422,328.98
3336,2023-09-11,Headphones,Accessories,East,8,1832,532.97
3337,2022-10-29,Printer,Office,South,1,668,94.08
3338,2024-12-22,Camera,Electronics,West,6,1272,336.3
3339,2023-06-26,Keyboard,Accessories,North,8,984,72.54
3340,2024-07-25,Printer,Office,South,7,7896,484.76
3341,2022-11-12,Smartphone,Electronics,North,1,636,42.4
3342,2023-08-05,Laptop,Electronics,North,3,2031,450.23
3343,2022-02-23,Mouse,Accessories,West,9,3186,483.22
3344,2022-05-06,Headphones,Accessories,South,1,134,33.12
3345,2024-04-27,Tablet,Electronics,South,5,1765,347.42
3346,2023-07-28,Keyboard,Accessories,East,4,3628,717.81
3347,2024-12-06,Monitor,Accessories,West,4,1000,198.92
3348,2023-03-08,Camera,Electronics,North,2,2134,119.89
3349,2023-05-25,Smartwatch,Electronics,North,7,6706,1687.22
3350,2024-11-03,Laptop,Electronics,East,3,321,72.13
3351,2023-02-19,Camera,Electronics,South,3,3126,710.14
3352,2023-11-05,Monitor,Accessories,South,7,5446,697.21
3353,2023-05-02,Tablet,Electronics,East,1,1131,140.55
3354,2023-07-24,Printer,Office,East,2,1946,141.75
3355,2023-09-16,Laptop,Electronics,North,7,6818,1348.26
3356,2023-03-29,Smartphone,Electronics,East,7,2317,677.61
3357,2023-01-27,Smartwatch,Electronics,East,6,396,89.51
3358,2023-11-16,Smartphone,Electronics,South,1,558,49.81
3359,2023-03-21,Smartphone,Electronics,East,9,2034,593.13
3360,2022-06-01,Mouse,Accessories,West,8,6080,1171.93
3361,2023-02-04,Smartwatch,Electronics,East,2,1378,183.1
3362,2024-03-04,Monitor,Accessories,East,3,483,120.11
3363,2022-10-19,Keyboard,Accessories,South,8,7864,1615.58
3364,2022-01-27,Printer,Office,North,2,1268,141.76
3365,2022-10-06,Printer,Office,West,6,3774,606.94
3366,2023-09-16,Smartwatch,Electronics,East,9,9090,727.64
3367,2024-01-10,Camera,Electronics,North,5,3720,1077.21
3368,2022-07-02,Smartphone,Electronics,East,8,8896,1825.26
3369,2024-10-01,Mouse,Accessories,South,4,3264,639.8
3370,2023-03-04,Printer,Office,West,2,146,15.48
3371,2024-05-26,Headphones,Accessories,East,3,1683,129.64
3372,2022-01-10,Camera,Electronics,West,7,6076,788.14
3373,2023-07-19,Smartwatch,Electronics,West,2,2388,492.54
3374,2023-07-11,Smartphone,Electronics,East,6,882,180.63
3375,2022-06-05,Laptop,Electronics,West,3,3561,206.87
3376,2024-10-20,Tablet,Electronics,East,7,3395,350.26
3377,2022-01-31,Smartphone,Electronics,South,6,3366,460.75
3378,2022-11-30,Mouse,Accessories,East,2,630,144.14
3379,2023-07-14,Camera,Electronics,South,1,440,34.74
3380,2024-09-22,Smartwatch,Electronics,East,6,6462,1466.15
3381,2024-12-29,Monitor,Accessories,South,6,5004,1197.36
3382,2022-02-16,Laptop,Electronics,South,8,1840,461.21
3383,2022-11-06,Tablet,Electronics,South,7,4466,763.14
3384,2022-12-27,Tablet,Electronics,South,6,3048,823.36
3385,2024-06-03,Mouse,Accessories,South,7,4977,516.7
3386,2022-07-01,Keyboard,Accessories,South,3,2010,387.31
3387,2022-01-30,Camera,Electronics,South,8,5352,1133.57
3388,2024-01-07,Camera,Electronics,North,4,4136,294.21
3389,2022-04-30,Camera,Electronics,West,8,6336,439.42
3390,2023-11-28,Laptop,Electronics,East,9,5481,1540.75
3391,2024-10-15,Camera,Electronics,West,6,6366,318.97
3392,2023-09-20,Printer,Office,West,1,623,81.24
3393,2024-12-20,Mouse,Accessories,South,3,237,49.94
3394,2022-03-18,Keyboard,Accessories,North,9,8370,1525.8
3395,2023-04-11,Headphones,Accessories,South,5,4965,774.74
3396,2024-08-04,Camera,Electronics,South,7,7791,1844.69
3397,2024-09-29,Smartphone,Electronics,West,1,158,32.89
3398,2023-03-11,Keyboard,Accessories,West,7,4347,712.79
3399,2022-09-13,Smartphone,Electronics,East,4,3364,527.28
3400,2023-07-29,Camera,Electronics,South,3,1098,77.81
3401,2022-05-14,Headphones,Accessories,West,3,1083,257.44
3402,2022-09-09,Laptop,Electronics,East,4,1628,314.96
3403,2024-11-19,Keyboard,Accessories,South,4,1472,387.27
3404,2024-09-19,Printer,Office,West,9,3753,1114.87
3405,2023-07-03,Monitor,Accessories,South,6,6402,1602.79
3406,2024-04-17,Monitor,Accessories,West,3,2565,510.73
3407,2024-10-18,Mouse,Accessories,South,3,2214,127.34
3408,2024-06-16,Monitor,Accessories,West,3,975,291.81
3409,2023-10-14,Printer,Office,East,8,3312,854.12
3410,2023-10-12,Printer,Office,East,1,267,41.85
3411,2022-04-11,Smartphone,Electronics,East,9,8145,2384.42
3412,2022-01-06,Printer,Office,North,1,232,34.26
3413,2024-10-06,Smartphone,Electronics,North,3,300,38.44
3414,2024-02-27,Monitor,Accessories,East,2,2248,473.21
3415,2023-10-10,Monitor,Accessories,North,6,1614,166.62
3416,2022-05-03,Monitor,Accessories,West,2,1476,195.74
3417,2024-11-05,Printer,Office,South,5,4375,347.43
3418,2024-09-03,Smartwatch,Electronics,North,4,1064,263.48
3419,2022-10-04,Headphones,Accessories,North,6,1068,190.77
3420,2023-12-17,Keyboard,Accessories,East,1,190,27.43
3421,2022-06-27,Printer,Office,South,7,7868,862.38
3422,2024-12-03,Keyboard,Accessories,North,3,1239,143.35
3423,2023-09-10,Monitor,Accessories,East,2,1394,408.32
3424,2024-02-07,Smartphone,Electronics,North,5,2060,403.19
3425,2023-06-09,Laptop,Electronics,East,1,1060,57.26
3426,2022-12-16,Monitor,Accessories,North,7,7812,1478.43
3427,2024-06-17,Camera,Electronics,North,7,7077,804.15
3428,2023-06-10,Smartphone,Electronics,West,7,5712,929.42
3429,2023-01-22,Printer,Office,North,6,4146,966.79
3430,2024-06-18,Tablet,Electronics,West,2,992,238.18
3431,2022-04-13,Smartwatch,Electronics,North,2,1756,165.6
3432,2023-04-09,Monitor,Accessories,West,4,3632,566.81
3433,2024-03-17,Headphones,Accessories,East,4,3912,550.09
3434,2023-05-19,Printer,Office,North,9,3123,741.23
3435,2022-09-20,Printer,Office,West,4,700,120.19
3436,2022-11-02,Tablet,Electronics,South,8,408,83.16
3437,2022-12-18,Smartphone,Electronics,South,4,4056,768.81
3438,2024-05-07,Laptop,Electronics,West,1,770,121.75
3439,2022-02-07,Smartwatch,Electronics,North,3,531,73.35
3440,2023-06-03,Monitor,Accessories,South,5,280,79.77
3441,2024-04-01,Laptop,Electronics,East,7,4550,892.73
3442,2023-04-07,Smartwatch,Electronics,West,5,2480,601.66
3443,2022-05-18,Printer,Office,West,6,2604,305.73
3444,2022-02-25,Keyboard,Accessories,West,7,1351,310.03
3445,2023-09-03,Monitor,Accessories,South,5,4615,251.0
3446,2024-03-22,Mouse,Accessories,West,1,829,165.05
3447,2024-03-15,Camera,Electronics,West,3,177,43.41
3448,2022-12-23,Headphones,Accessories,West,1,1086,161.05
3449,2023-04-26,Laptop,Electronics,South,5,275,64.9
3450,2022-12-15,Mouse,Accessories,North,1,564,164.5
3451,2024-08-13,Keyboard,Accessories,South,2,684,71.39
3452,2023-10-20,Laptop,Electronics,South,4,2656,687.63
3453,2024-07-12,Laptop,Electronics,West,5,1190,346.79
